loan_amnt,term,int_rate,emp_length,home_ownership,annual_inc,purpose,dti,loan_income_ratio,rate_term,affordability,inc_per_debt_unit,loan_rate_risk,dti_rate_interaction,loan_status
20000.0,36.0,9.8,3.0,1,60000.0,2,25.44,0.3333277778703688,352.8,8.98382910760631,2269.28895612708,196.0,2.4931200000000002,1
13000.0,60.0,16.99,4.0,3,37773.0,2,24.28,0.34415206226505,1019.3999999999999,14.461332312404288,1494.1851265822784,220.86999999999998,4.125172,1
15000.0,60.0,16.99,1.0,1,120000.0,2,10.47,0.12499895834201381,1019.3999999999999,39.8406374501992,10462.07497820401,254.84999999999997,1.778853,1
11900.0,36.0,15.41,10.0,1,35000.0,2,19.41,0.3399902859918288,554.76,8.796916890080428,1714.8456638902499,183.379,2.991081,1
10000.0,60.0,15.41,10.0,1,30000.0,2,30.8,0.33332222259258026,924.6,14.910536779324056,943.3962264150944,154.1,4.7462800000000005,1
11000.0,36.0,16.55,1.0,3,52000.0,7,29.98,0.21153439356935444,595.8000000000001,14.135556361000361,1678.5022595222724,182.05,4.961690000000001,1
14000.0,36.0,9.17,2.0,3,79321.0,2,24.07,0.17649580192128286,330.12,16.953761755485893,3163.980853609892,128.38,2.2072190000000003,1
12200.0,60.0,18.49,3.0,3,55922.0,2,30.02,0.2181571088818554,1109.3999999999999,22.806688417618272,1802.7724049000644,225.57799999999997,5.550698,1
33725.0,60.0,20.99,10.0,1,94000.0,2,32.06,0.3587727790129892,1259.3999999999999,13.911499186029301,2843.3151845130064,707.88775,6.729394,1
8000.0,36.0,18.99,10.0,3,34000.0,2,25.34,0.23528719743536955,683.64,12.692882030861126,1290.81245254366,151.92,4.812066,1
28000.0,60.0,19.99,3.0,1,105000.0,2,23.91,0.2666641270083142,1199.3999999999999,18.70990734141126,4215.174628663188,559.72,4.779609,1
6000.0,36.0,11.49,1.0,3,25000.0,1,18.39,0.23999040038398464,413.64,12.425447316103382,1289.3243940175348,68.94,2.113011,1
10000.0,36.0,17.57,8.0,3,130000.0,2,11.66,0.07692248521165222,632.52,38.86010362694301,10268.562401263824,175.7,2.0486619999999998,1
11400.0,60.0,12.59,10.0,2,65000.0,2,20.2,0.17538191720127383,755.4,28.359511343804538,3066.037735849057,143.526,2.54318,1
7200.0,36.0,18.99,2.0,3,25000.0,2,35.72,0.28798848046078157,683.64,10.364842454394694,680.8278867102397,136.728,6.783227999999999,1
30000.0,36.0,10.64,1.0,1,104000.0,2,11.75,0.28845876481956906,383.04,10.387534958050338,8156.862745098039,319.2,1.2502000000000002,1
22250.0,60.0,22.99,1.0,1,53000.0,1,27.33,0.41980339993585025,1379.3999999999999,11.87808157776782,1870.8083303918108,511.5274999999999,6.283167,1
15525.0,60.0,18.2,10.0,1,48500.0,2,9.03,0.3200964928558174,1092.0,15.559833172922682,4835.493519441675,282.555,1.6434599999999997,1
12000.0,60.0,13.18,1.0,3,47000.0,2,13.33,0.25531371672943126,790.8,19.485903814262024,3279.8325191905096,158.16,1.756894,1
30000.0,60.0,17.86,10.0,2,46000.0,2,43.78,0.6521597356579205,1071.6,7.651363938789089,1027.2443054935238,535.8,7.819108,1
9600.0,36.0,11.99,1.0,3,73200.0,2,4.8,0.13114574937500853,431.64,22.78953922789539,12620.689655172415,115.104,0.57552,1
7500.0,36.0,11.22,8.0,3,62700.0,1,4.31,0.1196153171400775,403.92,24.960191082802545,11807.909604519775,84.15,0.48358199999999996,1
2000.0,36.0,10.64,6.0,1,37440.0,2,22.44,0.053417376672631606,383.04,55.16699410609037,1597.2696245733787,21.28,2.387616,1
8500.0,36.0,10.64,1.0,2,215000.0,2,10.02,0.0395346998386054,383.04,75.56232427366449,19509.981851179673,90.44,1.066128,1
5000.0,36.0,10.78,0.0,2,14400.0,2,12.25,0.34719811124227484,388.08,8.57823669579031,1086.7924528301887,53.9,1.32055,1
3000.0,36.0,14.48,4.0,3,43000.0,2,21.56,0.06976581939954885,521.28,42.4901185770751,1906.0283687943263,43.44,3.121888,1
12000.0,60.0,16.99,3.0,3,37900.0,4,10.77,0.31661433735257644,1019.3999999999999,15.713101160862356,3220.050977060323,203.87999999999997,1.8298229999999998,1
15000.0,60.0,18.49,10.0,2,48000.0,2,18.75,0.3124934897189642,1109.3999999999999,15.936254980079681,2430.3797468354433,277.35,3.4668749999999995,1
20000.0,36.0,12.59,4.0,2,98700.0,2,16.15,0.20263219217637107,453.24,14.778398882012379,5755.102040816327,251.8,2.033285,1
23000.0,60.0,16.99,10.0,3,46000.0,2,32.25,0.49998913067107237,1019.3999999999999,9.973980919340852,1383.4586466165413,390.7699999999999,5.479274999999999,1
16450.0,36.0,14.48,1.0,3,34320.0,1,19.09,0.47929838874158676,521.28,6.245299041611064,1708.312593330015,238.196,2.7642320000000002,1
23400.0,36.0,15.41,10.0,3,50900.0,2,23.06,0.4597159191371486,554.76,6.515616999487968,2115.544472152951,360.594,3.553546,1
12000.0,60.0,18.2,6.0,3,82000.0,2,12.79,0.14633967878440507,1092.0,33.99668325041459,5946.337926033358,218.4,2.3277799999999997,1
25700.0,60.0,18.2,10.0,1,80237.0,2,32.84,0.320297116079663,1092.0,15.573951863354038,2371.0697399527185,467.74,5.9768799999999995,1
15000.0,60.0,7.91,5.0,3,90000.0,2,17.07,0.16666481483539072,474.6,29.8804780876494,4980.630879911455,118.65,1.350237,1
15825.0,60.0,21.99,9.0,1,44000.0,2,19.97,0.3596509170246131,1319.3999999999999,13.849543594586088,2098.2355746304247,347.99175,4.3914029999999995,1
20000.0,36.0,11.99,8.0,1,40000.0,1,22.84,0.4999875003124922,431.64,5.989219405070873,1677.8523489932886,239.8,2.738516,1
6000.0,36.0,11.22,10.0,3,45000.0,2,18.67,0.13333037043621254,403.92,22.365805168986086,2287.7478393492624,67.32,2.094774,1
30000.0,60.0,22.99,10.0,1,95000.0,8,15.38,0.3157861496194777,1379.3999999999999,15.801729873586162,5799.755799755799,689.7,3.5358620000000003,1
30000.0,60.0,17.86,1.0,1,220000.0,2,14.43,0.13636301653174304,1071.6,36.59347970725216,14257.93907971484,535.8,2.5771979999999997,1
24000.0,60.0,13.18,1.0,3,80000.0,2,12.13,0.2999962500468744,790.8,16.62510390689942,6092.916984006092,316.32,1.598734,1
6000.0,36.0,14.48,3.0,3,43000.0,8,16.66,0.1395316387990977,521.28,21.371769383697814,2434.881087202718,86.88,2.4123680000000003,1
32000.0,60.0,23.99,9.0,3,80000.0,8,9.89,0.3999950000624992,1439.3999999999999,12.476606363069244,7346.189164370982,767.68,2.372611,1
14400.0,60.0,17.86,1.0,3,40000.0,2,27.99,0.35999100022499436,1071.6,13.831258644536653,1379.7861331493618,257.184,4.999014,1
4125.0,36.0,16.55,2.0,3,35000.0,2,17.63,0.11785377560641125,595.8000000000001,25.23431867339582,1878.690284487386,68.26875,2.917765,1
20150.0,60.0,18.49,2.0,1,80000.0,1,9.24,0.251871851601855,1109.3999999999999,19.79218208807521,7812.5,372.57349999999997,1.708476,1
21000.0,60.0,19.48,1.0,3,120000.0,2,24.44,0.17499854167881934,1168.8,28.49002849002849,4716.981132075472,409.08,4.760912,1
10000.0,60.0,13.67,1.0,3,45000.0,2,19.05,0.2222172840603542,820.2,22.365805168986086,2244.3890274314213,136.7,2.604135,1
21000.0,60.0,22.99,10.0,3,90000.0,2,23.85,0.23333074076954702,1379.3999999999999,21.367521367521366,3621.7303822937624,482.78999999999996,5.483115000000001,1
6100.0,36.0,10.64,5.0,3,70000.0,2,24.1,0.08714161226268197,383.04,34.224250325945235,2788.8446215139443,64.904,2.5642400000000003,1
9600.0,36.0,10.64,7.0,2,38000.0,3,26.35,0.25262493092287047,383.04,11.83063511830635,1389.396709323583,102.144,2.80364,1
12000.0,36.0,9.99,1.0,3,50000.0,1,32.79,0.2399952000959981,359.64,12.462612163509473,1479.727730097662,119.88,3.275721,1
10000.0,60.0,17.86,1.0,1,70000.0,2,23.14,0.14285510206997043,1071.6,34.791252485089466,2899.751449875725,178.6,4.132804,1
8750.0,36.0,18.99,1.0,3,29524.32,2,46.71,0.2963558057965163,683.64,10.081147279763261,618.8287570739886,166.1625,8.870229,1
12000.0,60.0,16.99,10.0,1,43000.0,1,38.4,0.2790632775981954,1019.3999999999999,17.827529021558874,1091.3705583756346,203.87999999999997,6.524159999999999,1
19675.0,60.0,18.49,9.0,1,53000.0,2,28.53,0.3712194109545103,1109.3999999999999,13.427919939194325,1794.7849644429393,363.79074999999995,5.2751969999999995,1
33350.0,60.0,11.99,10.0,2,66744.0,1,19.02,0.4996628960970859,719.4,9.988626159832386,3333.866133866134,399.8665,2.280498,1
20000.0,60.0,18.2,1.0,3,29000.0,2,23.59,0.6896313920209648,1092.0,7.228315054835494,1179.3411956079708,364.0,4.29338,1
12000.0,60.0,17.86,1.0,3,36000.0,2,24.88,0.3333240743312686,1071.6,14.925373134328359,1391.0355486862443,214.32,4.443568,1
18000.0,36.0,10.64,0.0,3,52000.0,2,16.82,0.3461471894771254,383.04,8.649367930805056,2918.0695847362513,191.52,1.7896480000000003,1
7500.0,36.0,13.67,10.0,1,35000.0,3,16.87,0.2142795920116568,492.12,13.93312101910828,1958.5898153329601,102.525,2.3061290000000003,1
16000.0,60.0,10.64,1.0,3,75000.0,2,27.67,0.2133304889268143,638.4000000000001,23.349937733499377,2615.9748866410882,170.24,2.9440880000000003,1
14400.0,36.0,9.17,3.0,3,108000.0,3,36.35,0.13333209877686317,330.12,22.443890274314214,2891.5662650602408,132.048,3.333295,1
10500.0,36.0,16.99,3.0,3,25000.0,2,33.27,0.41998320067197314,611.64,7.118451025056948,729.5010213014298,178.39499999999998,5.652573,1
10000.0,36.0,6.89,1.0,3,60000.0,1,15.26,0.1666638889351844,248.04,17.935432443204466,3690.0369003690043,68.9,1.0514139999999998,1
13200.0,60.0,24.24,3.0,1,44000.0,2,20.92,0.29999318197313696,1454.3999999999999,16.59125188536953,2007.2992700729926,319.968,5.071008,1
5000.0,36.0,11.48,8.0,2,43498.0,2,26.2,0.11494517115335985,413.28000000000003,25.912231930103257,1599.1911764705883,57.4,3.00776,1
12400.0,60.0,16.55,6.0,1,70000.0,2,11.38,0.17714032656676335,993.0,28.089887640449437,5654.281098546042,205.22,1.8833900000000003,1
13200.0,60.0,8.49,10.0,1,108000.0,3,24.82,0.1222210905454579,509.40000000000003,40.723981900452486,4182.8040278853605,112.068,2.107218,1
24000.0,60.0,16.99,7.0,1,101000.0,2,22.66,0.237621409689013,1019.3999999999999,20.989193682460513,4268.808114961961,407.75999999999993,3.8499339999999993,1
12800.0,36.0,13.18,2.0,3,60000.0,2,31.52,0.21332977783703605,474.48,14.023060143346838,1845.0184501845022,168.704,4.154336,1
19725.0,60.0,21.48,10.0,3,47000.0,2,37.22,0.4196719218740027,1288.8,11.8776851149861,1229.7226582940868,423.693,7.9948559999999995,1
11500.0,36.0,18.49,9.0,3,32000.0,2,23.37,0.3593637698821912,665.64,8.321775312066574,1313.0898645876077,212.63499999999996,4.3211129999999995,1
18000.0,60.0,16.55,10.0,3,45000.0,2,33.81,0.39999111130863757,993.0,12.458471760797343,1292.731973570813,297.9,5.595555000000001,1
14000.0,36.0,13.67,8.0,3,75000.0,2,28.99,0.18666417781096253,492.12,16.030208036477628,2500.8336112037346,191.38,3.962933,1
5000.0,36.0,9.76,2.0,3,75000.0,2,18.98,0.06666577778962947,351.36,44.67831612390786,3753.7537537537537,48.8,1.8524479999999999,1
7000.0,36.0,5.32,0.0,1,39000.0,3,19.58,0.17948257736981102,191.52,16.628766344513927,1895.0437317784258,37.24,1.041656,1
6000.0,36.0,17.57,7.0,2,18000.0,8,38.13,0.33331481584356426,632.52,8.946322067594433,460.0051111679018,105.42,6.699441,1
6025.0,36.0,11.49,2.0,3,42000.0,2,6.63,0.1434489655008214,413.64,20.78864873783204,5504.587155963302,69.22725,0.7617870000000001,1
21000.0,60.0,13.18,10.0,1,92496.0,3,13.3,0.22703439030455042,790.8,21.96011396011396,6468.251748251748,276.78,1.7529400000000002,1
9525.0,36.0,23.99,8.0,1,31800.0,2,26.92,0.299518883053992,863.64,9.978035770316913,1138.9684813753581,228.50474999999997,6.458107999999999,1
15125.0,36.0,10.64,9.0,1,42000.0,1,33.69,0.36011047356015335,383.04,8.310797440802057,1210.723551455751,160.93,3.5846159999999996,1
2000.0,36.0,13.18,10.0,1,65000.0,8,20.2,0.03076875740373225,474.48,95.77603143418467,3066.037735849057,26.36,2.66236,1
12000.0,36.0,7.89,1.0,1,50000.0,1,18.67,0.2399952000959981,284.03999999999996,12.462612163509473,2541.942043721403,94.68,1.4730630000000002,1
10000.0,60.0,10.64,10.0,1,170000.0,2,6.71,0.058823183393038866,638.4000000000001,84.49304174950298,22049.28664072633,106.4,0.713944,1
13750.0,60.0,18.49,2.0,3,38210.0,2,34.23,0.3598440239721546,1109.3999999999999,13.834178131788558,1084.586999716151,254.23749999999998,6.329126999999999,1
12000.0,36.0,9.17,10.0,3,89000.0,2,7.3,0.13482994573094684,330.12,22.18344965104686,10722.89156626506,110.04,0.6694100000000001,1
16700.0,60.0,19.99,10.0,1,65000.0,2,39.68,0.2569191243211643,1199.3999999999999,19.391408114558477,1597.8367748279252,333.833,7.9320319999999995,1
18000.0,36.0,9.8,3.0,1,150000.0,0,13.79,0.1199992000053333,352.8,24.9500998003992,10141.987829614605,176.4,1.35142,1
10000.0,36.0,10.64,1.0,3,52000.0,2,20.04,0.19230399415395857,383.04,15.5440414507772,2471.4828897338402,106.4,2.132256,1
10000.0,36.0,12.59,10.0,1,35000.0,2,28.19,0.2857061226822091,453.24,10.46233559186927,1199.0407673860911,125.9,3.549121,1
9600.0,36.0,12.59,4.0,1,45000.0,2,9.25,0.21332859269794005,453.24,14.009962640099625,4390.243902439024,120.864,1.164575,1
30000.0,60.0,20.5,3.0,3,90000.0,2,14.71,0.33332962967078145,1230.0,14.970059880239521,5728.835136855506,615.0,3.01555,1
20000.0,36.0,9.17,1.0,1,85000.0,2,18.16,0.23529134951353514,330.12,12.727091235775603,4436.325678496868,183.4,1.6652719999999999,1
31900.0,60.0,17.86,5.0,3,76000.0,2,22.28,0.4197313193247457,1071.6,11.889862327909889,3264.6048109965636,569.734,3.979208,1
6400.0,36.0,12.59,9.0,1,40000.0,1,3.54,0.1599960000999975,453.24,18.645121193287757,8810.572687224669,80.576,0.44568599999999997,1
7200.0,36.0,10.64,2.0,1,85000.0,2,9.85,0.08470488582487265,383.04,35.240464344941955,7834.101382488479,76.608,1.04804,1
13000.0,36.0,9.76,10.0,3,120000.0,1,34.24,0.10833243056307865,351.36,27.615833077631176,3405.2213393870597,126.88,3.3418240000000003,1
12000.0,60.0,9.76,10.0,1,55865.0,1,10.66,0.214799699280421,585.6,23.161276948590384,4791.166380789022,117.12,1.040416,1
5475.0,36.0,18.99,10.0,1,108000.0,2,33.47,0.05069397505578652,683.64,58.7915078933043,3133.159268929504,103.97024999999998,6.3559529999999995,1
5050.0,36.0,7.89,2.0,3,12000.0,2,19.1,0.42079826681109905,284.03999999999996,7.078254030672435,597.0149253731342,39.8445,1.50699,1
10975.0,60.0,16.55,10.0,2,40000.0,2,15.39,0.2743681407964801,993.0,18.124150430448573,2440.5125076266013,181.63625,2.5470450000000002,1
15600.0,36.0,12.59,6.0,1,71000.0,2,37.73,0.21971521527865806,453.24,13.622409823484269,1833.204234443584,196.404,4.750207,1
20000.0,36.0,13.18,4.0,1,79600.0,2,23.97,0.2512531249607417,474.48,11.918546616091035,3187.8253904685625,263.6,3.159246,1
14000.0,60.0,9.76,10.0,3,49000.0,2,27.95,0.28570845492949126,585.6,17.425320056899004,1692.5734024179621,136.64,2.7279199999999997,1
15000.0,36.0,10.64,4.0,1,104000.0,3,14.45,0.14422938240978453,383.04,20.750199521149238,6731.391585760518,159.6,1.53748,1
18000.0,60.0,18.99,9.0,1,95000.0,2,5.51,0.1894716897716866,1139.3999999999999,26.30121816168328,14592.933947772657,341.82,1.046349,1
35000.0,36.0,9.76,5.0,1,180000.0,2,11.09,0.1944433642035322,351.36,15.412718346843247,14888.33746898263,341.6,1.082384,1
30000.0,36.0,16.99,9.0,1,110000.0,2,21.72,0.272724793410969,611.64,10.986815821014781,4841.549295774648,509.69999999999993,3.6902279999999994,1
24000.0,36.0,11.99,8.0,2,68000.0,2,26.09,0.35293598623549655,431.64,8.487269096355467,2510.1513473606497,287.76,3.1281909999999997,1
11575.0,36.0,14.33,10.0,3,54000.0,2,31.13,0.21434788244662137,515.88,13.952286624752391,1680.6722689075632,165.86975,4.460929,1
10000.0,60.0,11.99,2.0,1,125000.0,2,20.97,0.07999936000511997,719.4,62.1272365805169,5689.576695493855,119.9,2.514303,1
22000.0,60.0,15.41,8.0,3,65000.0,2,18.15,0.33845633144105475,924.6,14.732547597461469,3394.2558746736295,339.02,2.796915,1
12000.0,36.0,11.99,2.0,1,75000.0,8,4.03,0.15999786669511074,431.64,18.693918245264207,14910.536779324055,143.88,0.48319700000000004,1
9600.0,36.0,10.64,10.0,1,78000.0,2,33.95,0.12307534518788221,383.04,24.283935242839352,2231.7596566523603,102.144,3.6122800000000006,1
1000.0,36.0,12.59,10.0,3,37000.0,3,12.36,0.027026296586578742,453.24,107.14285714285714,2769.4610778443116,12.59,1.5561239999999998,1
14000.0,36.0,13.67,4.0,3,42000.0,2,18.63,0.3333253970143568,492.12,8.976916500427471,2139.582272032603,191.38,2.546721,1
10000.0,36.0,7.89,10.0,3,144000.0,2,26.83,0.06944396219470698,284.03999999999996,43.045037863690716,5174.272367948258,78.9,2.1168869999999997,1
15000.0,36.0,10.64,10.0,1,53000.0,2,18.05,0.28301352804664065,383.04,10.57462090981644,2782.1522309711286,159.6,1.9205200000000002,1
6225.0,36.0,21.99,10.0,2,65000.0,2,30.98,0.09576775741911663,791.64,31.145184475323433,2032.520325203252,136.88775,6.812501999999999,1
12000.0,60.0,16.55,4.0,1,51400.0,3,25.05,0.2334584930254275,993.0,21.31011608623549,1973.1285988483685,198.6,4.145775,1
15000.0,36.0,16.99,2.0,2,70000.0,1,26.97,0.21428265310495564,611.64,13.966480446927372,2502.6814444047195,254.84999999999997,4.582203,1
18000.0,36.0,11.99,10.0,1,53500.0,2,13.23,0.33644230948954224,431.64,8.898868928809048,3759.6626844694306,215.82,1.586277,1
17500.0,60.0,19.48,10.0,1,35000.0,2,35.12,0.4999857146938659,1168.8,9.965831435079725,968.9922480620156,340.9,6.841376,1
15000.0,36.0,11.99,3.0,1,61000.0,2,13.06,0.24589760823593057,431.64,12.170790103750996,4338.549075391181,179.85,1.5658940000000001,1
10750.0,60.0,18.49,5.0,2,33000.0,2,8.51,0.3257477046150117,1109.3999999999999,15.263644773358003,3470.031545741325,198.76749999999998,1.573499,1
2000.0,36.0,14.48,2.0,1,60000.0,8,17.42,0.03333277778703688,521.28,88.40864440078585,3257.3289902280126,28.96,2.522416,1
19400.0,60.0,21.99,7.0,3,65000.0,2,23.67,0.29845694681620283,1319.3999999999999,16.70092497430627,2634.7790839075797,426.60599999999994,5.205032999999999,1
10000.0,36.0,9.76,1.0,1,92000.0,2,1.34,0.10869447071227487,351.36,27.500996412913512,39316.23931623932,97.6,0.130784,1
13200.0,36.0,14.48,1.0,3,73000.0,2,16.34,0.18081944082957768,521.28,16.54578422484134,4209.919261822376,191.136,2.366032,1
6000.0,36.0,14.48,10.0,1,80000.0,4,21.11,0.0749990625117186,521.28,39.76143141153082,3618.272274988693,86.88,3.056728,1
17750.0,36.0,18.2,4.0,3,70000.0,2,33.58,0.2535678061741975,655.1999999999999,11.807039244349488,2024.2914979757086,323.05,6.11156,1
11825.0,36.0,16.99,1.0,1,180000.0,4,4.15,0.06569407947733624,611.64,45.5273585701037,34951.45631067961,200.90674999999996,0.705085,1
20000.0,36.0,11.99,1.0,3,55825.0,2,25.41,0.35825600974456345,431.64,8.358704332202036,2113.782658084059,239.8,3.046659,1
18250.0,60.0,22.99,10.0,3,62000.0,2,32.69,0.29435009112756244,1379.3999999999999,16.930638995084653,1840.3086969427131,419.5675,7.515430999999999,1
11500.0,36.0,13.44,4.0,1,56000.0,2,27.26,0.20535347583078872,483.84,14.563106796116505,1981.599433828733,154.56,3.663744,1
30000.0,36.0,11.99,4.0,1,200000.0,2,24.28,0.14999925000374997,431.64,19.976028765481423,7911.39240506329,359.7,2.911172,1
16000.0,60.0,13.67,10.0,1,55000.0,2,28.5,0.2909038017490591,820.2,17.123287671232873,1864.406779661017,218.72,3.8959499999999996,1
10000.0,36.0,9.17,10.0,2,55000.0,1,5.48,0.18181487609316194,330.12,16.440813072937424,8487.654320987655,91.7,0.5025160000000001,1
13200.0,60.0,16.55,10.0,1,30000.0,3,6.92,0.43998533382220595,993.0,11.312217194570136,3787.878787878788,218.46,1.1452600000000002,1
12000.0,60.0,11.22,10.0,1,100000.0,2,15.6,0.11999880001199988,673.2,41.459369817578775,6024.096385542168,134.64,1.75032,1
15000.0,60.0,13.67,6.0,1,45000.0,2,30.77,0.3333259260905313,820.2,14.9402390438247,1416.4305949008499,205.05,4.206259,1
22725.0,60.0,18.99,5.0,3,75000.0,2,29.6,0.302995960053866,1139.3999999999999,16.458196181698487,2450.9803921568628,431.54774999999995,5.621039999999999,1
35000.0,60.0,18.2,10.0,1,167000.0,2,26.87,0.2095795833557883,1092.0,23.81631488876212,5992.10620739146,637.0,4.89034,1
10000.0,36.0,14.48,10.0,1,130000.0,2,35.09,0.07692248521165222,521.28,38.86010362694301,3602.1058464948737,144.8,5.081032,1
6000.0,36.0,10.64,10.0,1,75000.0,8,25.7,0.07999893334755537,383.04,37.27634194831014,2808.9887640449438,63.84,2.7344799999999996,1
28000.0,60.0,9.17,10.0,3,95000.0,2,18.81,0.29473373964484584,550.2,16.928011404133997,4795.557799091368,256.76,1.724877,1
15000.0,60.0,14.33,5.0,2,70000.0,3,30.55,0.21428265310495564,859.8,23.240371845949532,2218.7004754358163,214.95,4.377815,1
10000.0,60.0,17.57,3.0,1,35000.0,2,22.94,0.2857061226822091,1054.2,17.395626242544733,1461.9883040935672,175.7,4.030558,1
10000.0,36.0,8.38,1.0,3,50000.0,1,9.17,0.1999960000799984,301.68,14.946193702670389,4916.420845624385,83.80000000000001,0.768446,1
6000.0,36.0,9.17,10.0,3,150000.0,1,9.11,0.0399997333351111,330.12,74.55268389662028,14836.79525222552,55.02,0.8353869999999999,1
24000.0,60.0,16.99,3.0,2,105000.0,8,33.79,0.22856925172141218,1019.3999999999999,21.820448877805486,3018.1086519114688,407.75999999999993,5.740920999999999,1
18000.0,60.0,10.64,10.0,1,65000.0,1,22.01,0.27691881663359025,638.4000000000001,17.995570321151718,2824.8587570621467,191.52,2.341864,1
15000.0,60.0,20.99,10.0,1,56000.0,2,26.3,0.2678523597792897,1259.3999999999999,18.59229747675963,2051.2820512820513,314.85,5.520369999999999,1
10000.0,60.0,13.67,1.0,3,41000.0,2,19.41,0.24389649032950417,820.2,20.37773359840954,2008.8192062714356,136.7,2.653347,1
6000.0,36.0,11.99,5.0,3,53979.0,10,12.23,0.11115227862171174,431.64,26.828528827037776,4080.045351473923,71.94,1.466377,1
6000.0,36.0,13.67,10.0,1,90000.0,2,24.33,0.06666592593415628,492.12,44.73161033797217,3553.0990919857877,82.02,3.3259109999999996,1
5000.0,36.0,11.99,0.0,3,14000.0,2,10.38,0.3571173487608028,431.64,8.339952343129468,1230.2284710017575,59.95,1.2445620000000002,1
5000.0,36.0,11.99,1.0,3,21000.0,2,14.63,0.23808390076663016,431.64,12.509928514694202,1343.5700575815738,59.95,1.754137,1
20000.0,60.0,11.22,10.0,1,102000.0,2,9.92,0.1960765090538328,673.2,25.423728813559322,9340.65934065934,224.4,1.113024,1
4775.0,36.0,16.55,9.0,3,27000.0,8,28.13,0.1768453020258509,595.8000000000001,16.836416545416753,926.8795056642637,79.02625,4.655514999999999,1
10400.0,60.0,16.99,1.0,3,27500.0,2,34.92,0.3781680666157594,1019.3999999999999,13.1453154875717,765.5902004454342,176.69599999999997,5.932908,1
10000.0,36.0,10.64,0.0,1,53000.0,1,25.86,0.18867568536442708,383.04,15.842965324830612,1973.1943410275503,106.4,2.7515039999999997,1
24000.0,60.0,18.49,10.0,1,112000.0,8,22.9,0.21428380103749073,1109.3999999999999,23.275145469659186,4686.192468619247,443.75999999999993,4.234209999999999,1
12000.0,60.0,18.2,10.0,2,65000.0,2,21.16,0.1846125444223935,1092.0,26.948590381426204,2933.2129963898915,218.4,3.85112,1
3000.0,36.0,11.99,10.0,3,44000.0,8,32.43,0.0681802686302584,431.64,43.47826086956522,1316.1830690996112,35.97,3.8883570000000005,1
27350.0,60.0,22.99,10.0,3,72000.0,2,30.73,0.37985583533562034,1379.3999999999999,13.133892739875959,2269.145918688938,628.7765,7.064826999999999,1
8275.0,36.0,16.99,1.0,2,23000.0,2,37.84,0.35976696665362373,611.64,8.302250030080616,592.1730175077239,140.59225,6.429016000000001,1
15000.0,60.0,16.59,10.0,2,50000.0,2,27.53,0.2999940001199976,995.4,16.600265604249667,1752.541184717841,248.85,4.567227,1
7150.0,36.0,14.33,10.0,3,50000.0,2,21.6,0.14299714005719885,515.88,20.87392151405511,2212.389380530973,102.4595,3.0952800000000003,1
4325.0,36.0,23.13,10.0,1,60000.0,2,20.48,0.07208213196446726,832.68,41.27493694106856,2793.2960893854747,100.03725,4.737024,1
21000.0,60.0,14.33,1.0,3,100000.0,2,4.1,0.2099979000209998,859.8,23.741690408357076,19607.843137254902,300.93,0.5875299999999999,1
12000.0,60.0,13.18,10.0,3,68000.0,1,9.21,0.17646799311774827,790.8,28.192371475953568,6660.137120470126,158.16,1.2138780000000002,1
18000.0,60.0,13.67,10.0,3,49000.0,2,26.23,0.36733944205220304,820.2,13.565891472868218,1799.4858611825193,246.06,3.585641,1
12000.0,36.0,7.26,10.0,3,50000.0,2,33.58,0.2399952000959981,261.36,12.462612163509473,1445.9224985540775,87.12,2.4379079999999997,1
12000.0,36.0,9.17,10.0,3,45000.0,3,3.83,0.2666607408724251,330.12,11.216350947158524,9316.770186335403,110.04,0.351211,1
4800.0,36.0,16.55,10.0,3,48000.0,2,22.51,0.09999791671006854,595.8000000000001,29.776674937965257,2041.6843896214375,79.44,3.7254050000000007,1
25000.0,36.0,7.89,4.0,3,75000.0,2,16.64,0.3333288889481474,284.03999999999996,8.987058635564786,4251.700680272109,197.25,1.312896,1
28000.0,60.0,17.86,8.0,3,85388.0,2,19.07,0.3279110892503718,1071.6,15.215253029223094,4254.509217737917,500.08,3.4059019999999998,1
6000.0,36.0,13.18,6.0,2,26000.0,2,27.38,0.23076035537094727,474.48,12.922465208747514,916.1381254404511,79.08,3.6086839999999993,1
8000.0,36.0,12.59,4.0,1,125000.0,5,7.08,0.06399948800409597,453.24,46.66500746640119,15470.29702970297,100.72,0.8913719999999999,1
12600.0,36.0,16.55,0.0,1,25200.0,2,12.38,0.4999801595174795,595.8000000000001,5.982905982905983,1883.408071748879,208.53,2.04889,1
15300.0,60.0,13.18,9.0,1,65000.0,1,12.65,0.2353809941385517,790.8,21.158854166666668,4761.9047619047615,201.654,1.66727,1
5000.0,36.0,10.64,8.0,1,45000.0,1,25.92,0.1111086420301771,383.04,26.80698967434472,1671.6196136701337,53.2,2.7578880000000003,1
14925.0,60.0,18.49,1.0,3,42000.0,2,37.37,0.35534868217423393,1109.3999999999999,14.014014014014014,1094.60516028147,275.96325,6.909712999999999,1
5000.0,36.0,13.44,6.0,1,35000.0,2,39.37,0.14285306134110454,483.84,20.84988085782367,866.9804310131286,67.2,5.291328,1
29400.0,60.0,18.99,10.0,3,70000.0,2,22.14,0.4199940000857131,1139.3999999999999,11.880515953835708,3025.064822817632,558.306,4.2043859999999995,1
